"","SiteCode","Species","Length_mm","Wt_g","logW","logL","Date","HUC12Watershed"
"475","PK0-CH-W","Creek Chub",54,1.71,0.23299611,1.73239376,"6/10/2025","020502060504 Plunketts Creek"
"476","PK0-CH-W","Creek Chub",65,2.99,0.475671188,1.812913357,"6/10/2025","020502060504 Plunketts Creek"
"477","PK0-CH-W","Creek Chub",87,6.4,0.806179974,1.939519253,"6/10/2025","020502060504 Plunketts Creek"
"478","PK0-CH-W","Creek Chub",60,2.9,0.462397998,1.77815125,"6/21/2022","020502060504 Plunketts Creek"
"479","PK0-CH-W","Creek Chub",68,3.7,0.568201724,1.832508913,"6/21/2022","020502060504 Plunketts Creek"
"480","PK0-CH-W","Creek Chub",63,2.9,0.462397998,1.799340549,"6/21/2022","020502060504 Plunketts Creek"
"481","PK0-CH-W","Creek Chub",64,2.7,0.431363764,1.806179974,"6/21/2022","020502060504 Plunketts Creek"
"482","PK0-CH-W","Creek Chub",69,3.4,0.531478917,1.838849091,"6/21/2022","020502060504 Plunketts Creek"
"483","PK0-CH-W","Creek Chub",53,1,0,1.72427587,"6/21/2022","020502060504 Plunketts Creek"
"484","PK0-CH-W","Creek Chub",70,3.11,0.492760389,1.84509804,"6/10/2025","020502060504 Plunketts Creek"
"485","PK0-CH-W","Creek Chub",53,1.6,0.204119983,1.72427587,"6/21/2022","020502060504 Plunketts Creek"
"486","PK0-CH-W","Creek Chub",42,0.8,-0.096910013,1.62324929,"6/21/2022","020502060504 Plunketts Creek"
"487","PK0-CH-W","Creek Chub",57,1.76,0.245512668,1.755874856,"6/10/2025","020502060504 Plunketts Creek"
"488","PK0-CH-W","Creek Chub",94,8.07,0.906873535,1.973127854,"6/10/2025","020502060504 Plunketts Creek"
"489","PK0-CH-W","Creek Chub",50,1.4,0.146128036,1.698970004,"6/21/2022","020502060504 Plunketts Creek"
"490","PK0-CH-W","Creek Chub",58,2.2,0.342422681,1.763427994,"6/21/2022","020502060504 Plunketts Creek"
"491","PK0-CH-W","Creek Chub",87,7,0.84509804,1.939519253,"6/13/2023","020502060504 Plunketts Creek"
"492","PK0-CH-W","Creek Chub",83,6.3,0.799340549,1.919078092,"6/13/2023","020502060504 Plunketts Creek"
"493","PK0-CH-W","Creek Chub",56,1.9,0.278753601,1.748188027,"6/13/2023","020502060504 Plunketts Creek"
"494","PK0-CH-W","Creek Chub",50,1.2,0.079181246,1.698970004,"6/13/2023","020502060504 Plunketts Creek"
"495","PK0-CH-W","Creek Chub",55,1.6,0.204119983,1.740362689,"6/13/2023","020502060504 Plunketts Creek"
"496","PK0-CH-W","Creek Chub",76,4.5,0.653212514,1.880813592,"6/13/2023","020502060504 Plunketts Creek"
"497","PK0-CH-W","Creek Chub",95,9.5,0.977723605,1.977723605,"6/13/2023","020502060504 Plunketts Creek"
"498","PK0-CH-W","Creek Chub",61,2.8,0.447158031,1.785329835,"6/21/2022","020502060504 Plunketts Creek"
"499","PK0-CH-W","Creek Chub",58,2.2,0.342422681,1.763427994,"6/21/2022","020502060504 Plunketts Creek"
"500","PK0-CH-W","Creek Chub",59,2.3,0.361727836,1.770852012,"6/21/2022","020502060504 Plunketts Creek"
"501","PK0-CH-W","Creek Chub",47,1.1,0.041392685,1.672097858,"6/21/2022","020502060504 Plunketts Creek"
"502","PK0-CH-W","Creek Chub",75,4.25,0.62838893,1.875061263,"6/18/2024","020502060504 Plunketts Creek"
"503","PK0-CH-W","Creek Chub",72,3.77,0.57634135,1.857332496,"6/18/2024","020502060504 Plunketts Creek"
"504","PK0-CH-W","Creek Chub",168,50.15,1.700270937,2.225309282,"6/18/2024","020502060504 Plunketts Creek"
"505","PK0-CH-W","Creek Chub",63,2.42,0.383815366,1.799340549,"6/18/2024","020502060504 Plunketts Creek"
"506","PK0-CH-W","Creek Chub",62,2.6,0.414973348,1.792391689,"6/21/2022","020502060504 Plunketts Creek"
"507","PK0-CH-W","Creek Chub",43,0.5,-0.301029996,1.633468456,"6/21/2022","020502060504 Plunketts Creek"
"508","PK0-CH-W","Creek Chub",58,1.8,0.255272505,1.763427994,"6/21/2022","020502060504 Plunketts Creek"
"509","PK0-CH-W","Creek Chub",67,3.5,0.544068044,1.826074803,"6/21/2022","020502060504 Plunketts Creek"
"510","PK0-CH-W","Creek Chub",51,1.3,0.113943352,1.707570176,"6/21/2022","020502060504 Plunketts Creek"
"511","PK0-CH-W","Creek Chub",54,1.7,0.230448921,1.73239376,"6/13/2023","020502060504 Plunketts Creek"
"512","PK0-CH-W","Creek Chub",60,2.6,0.414973348,1.77815125,"6/13/2023","020502060504 Plunketts Creek"
"513","PK0-CH-W","Creek Chub",52,1.3,0.113943352,1.716003344,"6/13/2023","020502060504 Plunketts Creek"
"514","PK0-CH-W","Creek Chub",84,5.3,0.72427587,1.924279286,"6/13/2023","020502060504 Plunketts Creek"
"515","PK0-CH-W","Creek Chub",54,1.5,0.176091259,1.73239376,"6/21/2022","020502060504 Plunketts Creek"
"516","PK0-CH-W","Creek Chub",58,2.1,0.322219295,1.763427994,"6/21/2022","020502060504 Plunketts Creek"
"517","PK0-CH-W","Creek Chub",71,4.1,0.612783857,1.851258349,"6/21/2022","020502060504 Plunketts Creek"
"518","PK0-CH-W","Creek Chub",50,1.3,0.113943352,1.698970004,"6/21/2022","020502060504 Plunketts Creek"
"519","PK0-CH-W","Creek Chub",50,1.2,0.079181246,1.698970004,"6/21/2022","020502060504 Plunketts Creek"
"520","PK0-CH-W","Creek Chub",51,1.4,0.146128036,1.707570176,"6/21/2022","020502060504 Plunketts Creek"
"521","PK0-CH-W","Creek Chub",50,1.2,0.079181246,1.698970004,"6/21/2022","020502060504 Plunketts Creek"
"522","PK0-CH-W","Creek Chub",52,1.6,0.204119983,1.716003344,"6/21/2022","020502060504 Plunketts Creek"
"523","PK0-CH-W","Creek Chub",60,2.7,0.431363764,1.77815125,"6/21/2022","020502060504 Plunketts Creek"
"524","PK0-CH-W","Creek Chub",92,8.5,0.929418926,1.963787827,"6/21/2022","020502060504 Plunketts Creek"
"525","PK0-CH-W","Creek Chub",55,1.7,0.230448921,1.740362689,"6/21/2022","020502060504 Plunketts Creek"
"526","PK0-CH-W","Creek Chub",58,2.1,0.322219295,1.763427994,"6/21/2022","020502060504 Plunketts Creek"
"527","PK0-CH-W","Creek Chub",55,1.7,0.230448921,1.740362689,"6/21/2022","020502060504 Plunketts Creek"
"528","PK0-CH-W","Creek Chub",61,2,0.301029996,1.785329835,"6/21/2022","020502060504 Plunketts Creek"
"529","PK0-CH-W","Creek Chub",54,1.36,0.133538908,1.73239376,"6/18/2024","020502060504 Plunketts Creek"
"530","PK0-CH-W","Creek Chub",106,10.88,1.036628895,2.025305865,"6/18/2024","020502060504 Plunketts Creek"
"531","PK0-CH-W","Creek Chub",106,11.66,1.06669855,2.025305865,"6/18/2024","020502060504 Plunketts Creek"
"532","PK0-CH-W","Creek Chub",56,1.89,0.276461804,1.748188027,"6/18/2024","020502060504 Plunketts Creek"
"533","PK0-CH-W","Creek Chub",129,22.08,1.343999069,2.11058971,"6/18/2024","020502060504 Plunketts Creek"
"534","PK0-CH-W","Creek Chub",46,0.8,-0.096910013,1.662757832,"6/21/2022","020502060504 Plunketts Creek"
"535","PK0-CH-W","Creek Chub",65,2.3,0.361727836,1.812913357,"6/13/2023","020502060504 Plunketts Creek"
"536","PK0-CH-W","Creek Chub",55,1.9,0.278753601,1.740362689,"6/13/2023","020502060504 Plunketts Creek"
"537","PK0-CH-W","Creek Chub",92,7.21,0.857935265,1.963787827,"6/18/2024","020502060504 Plunketts Creek"
"538","PK0-CH-W","Creek Chub",58,2.14,0.330413773,1.763427994,"6/18/2024","020502060504 Plunketts Creek"
"539","PK0-CH-W","Creek Chub",56,1.72,0.235528447,1.748188027,"6/18/2024","020502060504 Plunketts Creek"
"540","PK0-CH-W","Creek Chub",75,4.03,0.605305046,1.875061263,"6/18/2024","020502060504 Plunketts Creek"
"541","PK0-CH-W","Creek Chub",70,3.36,0.526339277,1.84509804,"6/18/2024","020502060504 Plunketts Creek"
"542","PK0-CH-W","Creek Chub",66,2.98,0.474216264,1.819543936,"6/18/2024","020502060504 Plunketts Creek"
"543","PK0-CH-W","Creek Chub",84,5.69,0.755112266,1.924279286,"6/18/2024","020502060504 Plunketts Creek"
"544","PK0-CH-W","Creek Chub",49,1.3,0.113943352,1.69019608,"6/21/2022","020502060504 Plunketts Creek"
"545","PK0-CH-W","Creek Chub",44,0.9,-0.045757491,1.643452676,"6/13/2023","020502060504 Plunketts Creek"
"546","PK0-CH-W","Creek Chub",54,1.5,0.176091259,1.73239376,"6/13/2023","020502060504 Plunketts Creek"
"547","PK0-CH-W","Creek Chub",48,1,0,1.681241237,"6/13/2023","020502060504 Plunketts Creek"
"548","PK0-CH-W","Creek Chub",52,1.3,0.113943352,1.716003344,"6/13/2023","020502060504 Plunketts Creek"
"549","PK0-CH-W","Creek Chub",106,10.92,1.038222638,2.025305865,"6/18/2024","020502060504 Plunketts Creek"
"550","PK0-CH-W","Creek Chub",106,10.94,1.039017322,2.025305865,"6/18/2024","020502060504 Plunketts Creek"
"551","PK0-CH-W","Creek Chub",49,1.28,0.10720997,1.69019608,"6/18/2024","020502060504 Plunketts Creek"
"552","PK0-CH-W","Creek Chub",51,1.6,0.204119983,1.707570176,"6/21/2022","020502060504 Plunketts Creek"
"553","PK0-CH-W","Creek Chub",103,10.54,1.022840611,2.012837225,"6/18/2024","020502060504 Plunketts Creek"
"554","PK0-CH-W","Creek Chub",84,4.93,0.692846919,1.924279286,"6/10/2025","020502060504 Plunketts Creek"
"555","PK0-CH-W","Creek Chub",123,18.84,1.275080898,2.089905111,"6/10/2025","020502060504 Plunketts Creek"
"556","PK0-CH-W","Creek Chub",98,5.81,0.764176132,1.991226076,"6/10/2025","020502060504 Plunketts Creek"
"557","PK0-CH-W","Creek Chub",88,5.94,0.773786445,1.944482672,"6/18/2024","020502060504 Plunketts Creek"
"558","PK0-CH-W","Creek Chub",157,36.45,1.561697533,2.195899652,"6/10/2025","020502060504 Plunketts Creek"
"559","PK0-CH-W","Creek Chub",88,5.93,0.773054693,1.944482672,"6/10/2025","020502060504 Plunketts Creek"
"560","PK0-CH-W","Creek Chub",81,5.74,0.758911892,1.908485019,"6/10/2025","020502060504 Plunketts Creek"
"561","PK0-CH-W","Creek Chub",61,2.41,0.382017043,1.785329835,"6/18/2024","020502060504 Plunketts Creek"
"562","PK0-CH-W","Creek Chub",70,3.49,0.542825427,1.84509804,"6/18/2024","020502060504 Plunketts Creek"
"563","PK0-CH-W","Creek Chub",57,1.84,0.264817823,1.755874856,"6/18/2024","020502060504 Plunketts Creek"
"564","PK0-KC","Creek Chub",111,13.53,1.131297797,2.045322979,"6/16/2025","020502060504 Plunketts Creek"
"565","PK0-KC","Creek Chub",56,1.8,0.255272505,1.748188027,"6/21/2022","020502060504 Plunketts Creek"
"566","PK0-KC","Creek Chub",51,1.08,0.033423755,1.707570176,"6/20/2024","020502060504 Plunketts Creek"
"567","PK0-KC","Creek Chub",64,2.86,0.456366033,1.806179974,"6/20/2024","020502060504 Plunketts Creek"
"568","PK0-KC","Creek Chub",71,3.44,0.536558443,1.851258349,"6/20/2024","020502060504 Plunketts Creek"
"569","PK0-KC","Creek Chub",60,2,0.301029996,1.77815125,"6/21/2022","020502060504 Plunketts Creek"
"570","PK0-KC","Creek Chub",83,6.04,0.781036939,1.919078092,"6/20/2024","020502060504 Plunketts Creek"
"571","PK0-KC","Creek Chub",77,5.4,0.73239376,1.886490725,"6/21/2022","020502060504 Plunketts Creek"
"572","PK0-KC","Creek Chub",68,3.31,0.519827994,1.832508913,"6/20/2024","020502060504 Plunketts Creek"
"573","PK0-KC","Creek Chub",69,3.31,0.519827994,1.838849091,"6/20/2024","020502060504 Plunketts Creek"
"574","PK0-KC","Creek Chub",67,3.31,0.519827994,1.826074803,"6/20/2024","020502060504 Plunketts Creek"
"575","PK0-KC","Creek Chub",62,2.69,0.42975228,1.792391689,"6/20/2024","020502060504 Plunketts Creek"
"576","PK0-KC","Creek Chub",62,2.67,0.426511261,1.792391689,"6/16/2025","020502060504 Plunketts Creek"
"577","PK0-KC","Creek Chub",61,2.56,0.408239965,1.785329835,"6/20/2024","020502060504 Plunketts Creek"
"578","PK0-RK","Creek Chub",64,2.96,0.471291711,1.806179974,"6/18/2025","020502060504 Plunketts Creek"
"579","PK0-RK","Creek Chub",63,2.5,0.397940009,1.799340549,"6/22/2022","020502060504 Plunketts Creek"
"580","PK0-RK","Creek Chub",59,2.3,0.361727836,1.770852012,"6/22/2022","020502060504 Plunketts Creek"
"581","PK0-RK","Creek Chub",56,2,0.301029996,1.748188027,"6/22/2022","020502060504 Plunketts Creek"
"582","PK0-RK","Creek Chub",67,3.2,0.505149978,1.826074803,"6/22/2022","020502060504 Plunketts Creek"
"583","PK0-RK","Creek Chub",87,7,0.84509804,1.939519253,"6/22/2022","020502060504 Plunketts Creek"
"584","PK0-RK","Creek Chub",63,2.6,0.414973348,1.799340549,"6/22/2022","020502060504 Plunketts Creek"
"585","PK0-RK","Creek Chub",58,2,0.301029996,1.763427994,"6/22/2022","020502060504 Plunketts Creek"
"586","PK0-RK","Creek Chub",53,1.4,0.146128036,1.72427587,"6/22/2022","020502060504 Plunketts Creek"
"587","PK0-RK","Creek Chub",62,2.48,0.394451681,1.792391689,"6/18/2025","020502060504 Plunketts Creek"
"588","PK0-RK","Creek Chub",67,3.1,0.491361694,1.826074803,"6/22/2022","020502060504 Plunketts Creek"
"589","PK0-RK","Creek Chub",92,10,1,1.963787827,"6/22/2022","020502060504 Plunketts Creek"
"590","PK0-RK","Creek Chub",93,7.9,0.897627091,1.968482949,"6/18/2025","020502060504 Plunketts Creek"
"591","PK0-RK","Creek Chub",55,1.6,0.204119983,1.740362689,"6/18/2025","020502060504 Plunketts Creek"
"592","PK0-RK","Creek Chub",90,7.08,0.850033258,1.954242509,"6/18/2025","020502060504 Plunketts Creek"
"593","PK0-RK","Creek Chub",89,6.66,0.823474229,1.949390007,"6/18/2025","020502060504 Plunketts Creek"
"594","PK0-RK","Creek Chub",92,9.05,0.956648579,1.963787827,"6/18/2025","020502060504 Plunketts Creek"
"595","PK0-RK","Creek Chub",44,0.91,-0.040958608,1.643452676,"6/18/2025","020502060504 Plunketts Creek"
"596","PK0-RK","Creek Chub",57,1.83,0.26245109,1.755874856,"6/26/2024","020502060504 Plunketts Creek"
"597","PK0-RK","Creek Chub",69,3.41,0.532754379,1.838849091,"6/26/2024","020502060504 Plunketts Creek"
"598","Scar.Loyalsock","Creek Chub",83,6.31,0.800029359,1.919078092,"6/28/2024","020502060503 Ogdonia Creek-Loyalsock Creek"
"599","Sherman.UpperLoyalsock","Creek Chub",80,5.1,0.707570176,1.903089987,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"600","Sherman.UpperLoyalsock","Creek Chub",79,4.7,0.672097858,1.897627091,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"601","Sherman.UpperLoyalsock","Creek Chub",97,8.2,0.913813852,1.986771734,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"602","Sherman.UpperLoyalsock","Creek Chub",113,12.8,1.10720997,2.053078443,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"603","Sherman.UpperLoyalsock","Creek Chub",88,6.6,0.819543936,1.944482672,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"604","Sherman.UpperLoyalsock","Creek Chub",55,1.9,0.278753601,1.740362689,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"605","Sherman.UpperLoyalsock","Creek Chub",63,2.6,0.414973348,1.799340549,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"606","Sherman.UpperLoyalsock","Creek Chub",164,40.1,1.603144373,2.214843848,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"607","Sherman.UpperLoyalsock","Creek Chub",57,1.8,0.255272505,1.755874856,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"608","Sherman.UpperLoyalsock","Creek Chub",76,4.1,0.612783857,1.880813592,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"609","Sherman.UpperLoyalsock","Creek Chub",108,9.8,0.991226076,2.033423755,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"610","Sherman.UpperLoyalsock","Creek Chub",111,14,1.146128036,2.045322979,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"611","Sherman.UpperLoyalsock","Creek Chub",109,10.5,1.021189299,2.037426498,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"612","Sherman.UpperLoyalsock","Creek Chub",151,36.4,1.561101384,2.178976947,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"613","Sherman.UpperLoyalsock","Creek Chub",92,8.1,0.908485019,1.963787827,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"614","Sherman.UpperLoyalsock","Creek Chub",175,53.7,1.729974286,2.243038049,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"615","Sherman.UpperLoyalsock","Creek Chub",79,6.2,0.792391689,1.897627091,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"616","Sherman.UpperLoyalsock","Creek Chub",76,4.5,0.653212514,1.880813592,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"617","Sherman.UpperLoyalsock","Creek Chub",111,12.2,1.086359831,2.045322979,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"618","Sherman.UpperLoyalsock","Creek Chub",105,11,1.041392685,2.021189299,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"619","Sherman.UpperLoyalsock","Creek Chub",64,2.7,0.431363764,1.806179974,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"620","Sherman.UpperLoyalsock","Creek Chub",135,27.9,1.445604203,2.130333768,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"621","Sherman.UpperLoyalsock","Creek Chub",98,9.4,0.973127854,1.991226076,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"622","Sherman.UpperLoyalsock","Creek Chub",88,5.9,0.770852012,1.944482672,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"623","Sherman.UpperLoyalsock","Creek Chub",47,1.3,0.113943352,1.672097858,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"624","Sherman.UpperLoyalsock","Creek Chub",90,7,0.84509804,1.954242509,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"625","Sherman.UpperLoyalsock","Creek Chub",46,0.9,-0.045757491,1.662757832,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"626","Sherman.UpperLoyalsock","Creek Chub",68,3.1,0.491361694,1.832508913,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"627","Sherman.UpperLoyalsock","Creek Chub",48,0.9,-0.045757491,1.681241237,"6/27/2023","020502060302 Glass Creek-Loyalsock Creek"
"628","TC0-BU","Creek Chub",98,10.7,1.029383778,1.991226076,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"629","TC0-BU","Creek Chub",108,13,1.113943352,2.033423755,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"630","TC0-BU","Creek Chub",129,24.2,1.383815366,2.11058971,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"631","TC0-BU","Creek Chub",51,1.5,0.176091259,1.707570176,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"632","TC0-BU","Creek Chub",94,8,0.903089987,1.973127854,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"633","TC0-BU","Creek Chub",87,6.7,0.826074803,1.939519253,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"634","TC0-BU","Creek Chub",50,1.2,0.079181246,1.698970004,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"635","TC0-BU","Creek Chub",60,2.4,0.380211242,1.77815125,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"636","TC0-BU","Creek Chub",92,8.2,0.913813852,1.963787827,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"637","TC0-BU","Creek Chub",61,2.5,0.397940009,1.785329835,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"638","TC0-BU","Creek Chub",89,7.6,0.880813592,1.949390007,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"639","TC0-BU","Creek Chub",97,9.1,0.959041392,1.986771734,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"640","TC0-BU","Creek Chub",78,5.5,0.740362689,1.892094603,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"641","TC0-BU","Creek Chub",46,1.1,0.041392685,1.662757832,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"642","TC0-BU","Creek Chub",61,2.4,0.380211242,1.785329835,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"643","TC0-BU","Creek Chub",58,2,0.301029996,1.763427994,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"644","TC0-BU","Creek Chub",102,11.8,1.071882007,2.008600172,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"645","TC0-BU","Creek Chub",52,1.9,0.278753601,1.716003344,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"646","TC0-BU","Creek Chub",64,2.7,0.431363764,1.806179974,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"647","TC0-BU","Creek Chub",113,15,1.176091259,2.053078443,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"648","TC0-BU","Creek Chub",69,3.5,0.544068044,1.838849091,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"649","TC0-BU","Creek Chub",82,6.4,0.806179974,1.913813852,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"650","TC0-BU","Creek Chub",54,1.3,0.113943352,1.73239376,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"651","TC0-BU","Creek Chub",86,7.4,0.86923172,1.934498451,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"652","TC0-BU","Creek Chub",104,13.3,1.123851641,2.017033339,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"653","TC0-BU","Creek Chub",66,3.7,0.568201724,1.819543936,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"654","TC0-BU","Creek Chub",66,3.4,0.531478917,1.819543936,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"655","TC0-BU","Creek Chub",44,0.8,-0.096910013,1.643452676,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"656","TC0-BU","Creek Chub",139,30.7,1.487138375,2.1430148,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"657","TC0-BU","Creek Chub",114,16.4,1.214843848,2.056904851,"6/6/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"658","TC0-CB-U","Creek Chub",69,3.6,0.556302501,1.838849091,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"659","TC0-CB-U","Creek Chub",94,10.1,1.004321374,1.973127854,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"660","TC0-CB-U","Creek Chub",54,1.7,0.230448921,1.73239376,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"661","TC0-CB-U","Creek Chub",47,1.2,0.079181246,1.672097858,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"662","TC0-CB-U","Creek Chub",63,2.9,0.462397998,1.799340549,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"663","TC0-CB-U","Creek Chub",46,0.9,-0.045757491,1.662757832,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"664","TC0-CB-U","Creek Chub",72,4.4,0.643452676,1.857332496,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"665","TC0-CB-U","Creek Chub",93,9,0.954242509,1.968482949,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"666","TC0-CB-U","Creek Chub",122,16.9,1.227886705,2.086359831,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"667","TC0-CB-U","Creek Chub",67,3.5,0.544068044,1.826074803,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"668","TC0-CB-U","Creek Chub",64,3.2,0.505149978,1.806179974,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"669","TC0-CB-U","Creek Chub",86,6.9,0.838849091,1.934498451,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"670","TC0-CB-U","Creek Chub",120,19.9,1.298853076,2.079181246,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"671","TC0-CB-U","Creek Chub",61,2.5,0.397940009,1.785329835,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"672","TC0-CB-U","Creek Chub",94,9.1,0.959041392,1.973127854,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"673","TC0-CB-U","Creek Chub",100,10.9,1.037426498,2,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"674","TC0-CB-U","Creek Chub",56,1.8,0.255272505,1.748188027,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"675","TC0-CB-U","Creek Chub",83,6.7,0.826074803,1.919078092,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"676","TC0-CB-U","Creek Chub",65,3.1,0.491361694,1.812913357,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"677","TC0-CB-U","Creek Chub",89,7.1,0.851258349,1.949390007,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"678","TC0-CB-U","Creek Chub",114,17.1,1.23299611,2.056904851,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"679","TC0-CB-U","Creek Chub",63,2.8,0.447158031,1.799340549,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"680","TC0-CB-U","Creek Chub",83,7.2,0.857332496,1.919078092,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"681","TC0-CB-U","Creek Chub",57,2.2,0.342422681,1.755874856,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"682","TC0-CB-U","Creek Chub",57,1.9,0.278753601,1.755874856,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"683","TC0-CB-U","Creek Chub",41,1.1,0.041392685,1.612783857,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"684","TC0-CB-U","Creek Chub",65,3.1,0.491361694,1.812913357,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"685","TC0-CB-U","Creek Chub",51,1.1,0.041392685,1.707570176,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"686","TC0-CB-U","Creek Chub",94,9.2,0.963787827,1.973127854,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"687","TC0-CB-U","Creek Chub",101,11.5,1.06069784,2.004321374,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"688","TC0-GU","Creek Chub",44,0.8,-0.096910013,1.643452676,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"689","TC0-GU","Creek Chub",138,31.7,1.501059262,2.139879086,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
"690","TC0-GU","Creek Chub",132,28.2,1.450249108,2.120573931,"6/7/2023","020502061207 Turtle Creek-West Branch Susquehanna River"
