"","SiteCode","Species","Length_mm","Wt_g","logW","logL","Date","HUC12Watershed"
"461","PK0-CH-W","Longnose Dace",63,2.05,0.311753861,1.799340549,"6/18/2024","020502060504 Plunketts Creek"
"462","PK0-CH-W","Longnose Dace",87,6.04,0.781036939,1.939519253,"6/18/2024","020502060504 Plunketts Creek"
"463","PK0-CH-W","Longnose Dace",90,5.84,0.766412847,1.954242509,"6/10/2025","020502060504 Plunketts Creek"
"464","PK0-CH-W","Longnose Dace",65,2.5,0.397940009,1.812913357,"6/13/2023","020502060504 Plunketts Creek"
"465","PK0-CH-W","Longnose Dace",81,4.35,0.638489257,1.908485019,"6/10/2025","020502060504 Plunketts Creek"
"466","PK0-CH-W","Longnose Dace",93,6.25,0.795880017,1.968482949,"6/10/2025","020502060504 Plunketts Creek"
"467","PK0-CH-W","Longnose Dace",56,1.4,0.146128036,1.748188027,"6/10/2025","020502060504 Plunketts Creek"
"468","PK0-CH-W","Longnose Dace",71,3.45,0.537819095,1.851258349,"6/10/2025","020502060504 Plunketts Creek"
"469","PK0-CH-W","Longnose Dace",49,1.01,0.004321374,1.69019608,"6/10/2025","020502060504 Plunketts Creek"
"470","PK0-CH-W","Longnose Dace",66,2.34,0.369215857,1.819543936,"6/10/2025","020502060504 Plunketts Creek"
"471","PK0-CH-W","Longnose Dace",82,5.03,0.701567985,1.913813852,"6/10/2025","020502060504 Plunketts Creek"
"472","PK0-CH-W","Longnose Dace",50,1.1,0.041392685,1.698970004,"6/10/2025","020502060504 Plunketts Creek"
"473","PK0-CH-W","Longnose Dace",53,1.34,0.127104798,1.72427587,"6/10/2025","020502060504 Plunketts Creek"
"474","PK0-CH-W","Longnose Dace",52,1.2,0.079181246,1.716003344,"6/10/2025","020502060504 Plunketts Creek"
"475","PK0-CH-W","Longnose Dace",96,7.6,0.880813592,1.982271233,"6/10/2025","020502060504 Plunketts Creek"
"476","PK0-CH-W","Longnose Dace",96,7.14,0.853698212,1.982271233,"6/10/2025","020502060504 Plunketts Creek"
"477","PK0-CH-W","Longnose Dace",56,1.81,0.257678575,1.748188027,"6/10/2025","020502060504 Plunketts Creek"
"478","PK0-CH-W","Longnose Dace",53,1.08,0.033423755,1.72427587,"6/10/2025","020502060504 Plunketts Creek"
"479","PK0-CH-W","Longnose Dace",72,3.49,0.542825427,1.857332496,"6/10/2025","020502060504 Plunketts Creek"
"480","PK0-CH-W","Longnose Dace",48,1.07,0.029383778,1.681241237,"6/10/2025","020502060504 Plunketts Creek"
"481","PK0-CH-W","Longnose Dace",73,3.83,0.583198774,1.86332286,"6/10/2025","020502060504 Plunketts Creek"
"482","PK0-CH-W","Longnose Dace",50,1.12,0.049218023,1.698970004,"6/10/2025","020502060504 Plunketts Creek"
"483","PK0-CH-W","Longnose Dace",55,1.6,0.204119983,1.740362689,"6/21/2022","020502060504 Plunketts Creek"
"484","PK0-CH-W","Longnose Dace",50,0.9,-0.045757491,1.698970004,"6/21/2022","020502060504 Plunketts Creek"
"485","PK0-CH-W","Longnose Dace",56,1.4,0.146128036,1.748188027,"6/21/2022","020502060504 Plunketts Creek"
"486","PK0-CH-W","Longnose Dace",52,1.2,0.079181246,1.716003344,"6/21/2022","020502060504 Plunketts Creek"
"487","PK0-CH-W","Longnose Dace",52,1.3,0.113943352,1.716003344,"6/21/2022","020502060504 Plunketts Creek"
"488","PK0-CH-W","Longnose Dace",55,1.1,0.041392685,1.740362689,"6/21/2022","020502060504 Plunketts Creek"
"489","PK0-CH-W","Longnose Dace",52,1.4,0.146128036,1.716003344,"6/21/2022","020502060504 Plunketts Creek"
"490","PK0-CH-W","Longnose Dace",48,1,0,1.681241237,"6/21/2022","020502060504 Plunketts Creek"
"491","PK0-CH-W","Longnose Dace",62,2.2,0.342422681,1.792391689,"6/21/2022","020502060504 Plunketts Creek"
"492","PK0-CH-W","Longnose Dace",91,7.56,0.878521796,1.959041392,"6/10/2025","020502060504 Plunketts Creek"
"493","PK0-CH-W","Longnose Dace",84,4.81,0.682145076,1.924279286,"6/10/2025","020502060504 Plunketts Creek"
"494","PK0-CH-W","Longnose Dace",55,1.3,0.113943352,1.740362689,"6/10/2025","020502060504 Plunketts Creek"
"495","PK0-CH-W","Longnose Dace",45,0.83,-0.080921908,1.653212514,"6/10/2025","020502060504 Plunketts Creek"
"496","PK0-CH-W","Longnose Dace",55,1.2,0.079181246,1.740362689,"6/21/2022","020502060504 Plunketts Creek"
"497","PK0-CH-W","Longnose Dace",64,2.3,0.361727836,1.806179974,"6/21/2022","020502060504 Plunketts Creek"
"498","PK0-CH-W","Longnose Dace",90,5.44,0.7355989,1.954242509,"6/10/2025","020502060504 Plunketts Creek"
"499","PK0-CH-W","Longnose Dace",68,2.9,0.462397998,1.832508913,"6/13/2023","020502060504 Plunketts Creek"
"500","PK0-CH-W","Longnose Dace",56,1.6,0.204119983,1.748188027,"6/21/2022","020502060504 Plunketts Creek"
"501","PK0-CH-W","Longnose Dace",55,1.6,0.204119983,1.740362689,"6/21/2022","020502060504 Plunketts Creek"
"502","PK0-CH-W","Longnose Dace",58,1.6,0.204119983,1.763427994,"6/21/2022","020502060504 Plunketts Creek"
"503","PK0-CH-W","Longnose Dace",52,1.3,0.113943352,1.716003344,"6/21/2022","020502060504 Plunketts Creek"
"504","PK0-CH-W","Longnose Dace",62,2.1,0.322219295,1.792391689,"6/21/2022","020502060504 Plunketts Creek"
"505","PK0-CH-W","Longnose Dace",59,1.7,0.230448921,1.770852012,"6/21/2022","020502060504 Plunketts Creek"
"506","PK0-CH-W","Longnose Dace",55,1.32,0.120573931,1.740362689,"6/18/2024","020502060504 Plunketts Creek"
"507","PK0-CH-W","Longnose Dace",83,4.52,0.655138435,1.919078092,"6/18/2024","020502060504 Plunketts Creek"
"508","PK0-CH-W","Longnose Dace",76,3.71,0.56937391,1.880813592,"6/18/2024","020502060504 Plunketts Creek"
"509","PK0-CH-W","Longnose Dace",65,2.24,0.350248018,1.812913357,"6/18/2024","020502060504 Plunketts Creek"
"510","PK0-CH-W","Longnose Dace",65,2.39,0.378397901,1.812913357,"6/18/2024","020502060504 Plunketts Creek"
"511","PK0-CH-W","Longnose Dace",66,2.56,0.408239965,1.819543936,"6/18/2024","020502060504 Plunketts Creek"
"512","PK0-CH-W","Longnose Dace",77,4.11,0.613841822,1.886490725,"6/18/2024","020502060504 Plunketts Creek"
"513","PK0-CH-W","Longnose Dace",54,1.3,0.113943352,1.73239376,"6/21/2022","020502060504 Plunketts Creek"
"514","PK0-CH-W","Longnose Dace",57,1.9,0.278753601,1.755874856,"6/21/2022","020502060504 Plunketts Creek"
"515","PK0-CH-W","Longnose Dace",73,3.4,0.531478917,1.86332286,"6/13/2023","020502060504 Plunketts Creek"
"516","PK0-CH-W","Longnose Dace",69,3.3,0.51851394,1.838849091,"6/13/2023","020502060504 Plunketts Creek"
"517","PK0-CH-W","Longnose Dace",53,1.2,0.079181246,1.72427587,"6/21/2022","020502060504 Plunketts Creek"
"518","PK0-CH-W","Longnose Dace",61,1.7,0.230448921,1.785329835,"6/21/2022","020502060504 Plunketts Creek"
"519","PK0-CH-W","Longnose Dace",55,1.6,0.204119983,1.740362689,"6/21/2022","020502060504 Plunketts Creek"
"520","PK0-CH-W","Longnose Dace",54,1.4,0.146128036,1.73239376,"6/21/2022","020502060504 Plunketts Creek"
"521","PK0-CH-W","Longnose Dace",46,0.8,-0.096910013,1.662757832,"6/21/2022","020502060504 Plunketts Creek"
"522","PK0-CH-W","Longnose Dace",81,5,0.698970004,1.908485019,"6/21/2022","020502060504 Plunketts Creek"
"523","PK0-CH-W","Longnose Dace",49,1.1,0.041392685,1.69019608,"6/21/2022","020502060504 Plunketts Creek"
"524","PK0-CH-W","Longnose Dace",74,3.47,0.540329475,1.86923172,"6/18/2024","020502060504 Plunketts Creek"
"525","PK0-CH-W","Longnose Dace",58,1.51,0.178976947,1.763427994,"6/18/2024","020502060504 Plunketts Creek"
"526","PK0-CH-W","Longnose Dace",58,1.8,0.255272505,1.763427994,"6/21/2022","020502060504 Plunketts Creek"
"527","PK0-CH-W","Longnose Dace",86,5.4,0.73239376,1.934498451,"6/13/2023","020502060504 Plunketts Creek"
"528","PK0-CH-W","Longnose Dace",75,3,0.477121255,1.875061263,"6/13/2023","020502060504 Plunketts Creek"
"529","PK0-CH-W","Longnose Dace",82,5.2,0.716003344,1.913813852,"6/13/2023","020502060504 Plunketts Creek"
"530","PK0-CH-W","Longnose Dace",74,3.55,0.550228353,1.86923172,"6/18/2024","020502060504 Plunketts Creek"
"531","PK0-CH-W","Longnose Dace",54,1.4,0.146128036,1.73239376,"6/21/2022","020502060504 Plunketts Creek"
"532","PK0-CH-W","Longnose Dace",49,0.82,-0.086186148,1.69019608,"6/18/2024","020502060504 Plunketts Creek"
"533","PK0-CH-W","Longnose Dace",65,2.61,0.416640507,1.812913357,"6/18/2024","020502060504 Plunketts Creek"
"534","PK0-CH-W","Longnose Dace",56,1.5,0.176091259,1.748188027,"6/21/2022","020502060504 Plunketts Creek"
"535","PK0-CH-W","Longnose Dace",49,1,0,1.69019608,"6/21/2022","020502060504 Plunketts Creek"
"536","PK0-CH-W","Longnose Dace",78,4.29,0.632457292,1.892094603,"6/18/2024","020502060504 Plunketts Creek"
"537","PK0-CH-W","Longnose Dace",62,2,0.301029996,1.792391689,"6/18/2024","020502060504 Plunketts Creek"
"538","PK0-CH-W","Longnose Dace",80,5.58,0.746634199,1.903089987,"6/18/2024","020502060504 Plunketts Creek"
"539","PK0-CH-W","Longnose Dace",66,2.21,0.344392274,1.819543936,"6/18/2024","020502060504 Plunketts Creek"
"540","PK0-CH-W","Longnose Dace",78,4.1,0.612783857,1.892094603,"6/10/2025","020502060504 Plunketts Creek"
"541","PK0-CH-W","Longnose Dace",78,4.24,0.627365857,1.892094603,"6/18/2024","020502060504 Plunketts Creek"
"542","PK0-CH-W","Longnose Dace",68,3.21,0.506505032,1.832508913,"6/18/2024","020502060504 Plunketts Creek"
"543","PK0-CH-W","Longnose Dace",47,0.72,-0.142667504,1.672097858,"6/18/2024","020502060504 Plunketts Creek"
"544","PK0-CH-W","Longnose Dace",52,1.06,0.025305865,1.716003344,"6/18/2024","020502060504 Plunketts Creek"
"545","PK0-KC","Longnose Dace",50,1.01,0.004321374,1.698970004,"6/16/2025","020502060504 Plunketts Creek"
"546","PK0-KC","Longnose Dace",52,1.1,0.041392685,1.716003344,"6/16/2025","020502060504 Plunketts Creek"
"547","PK0-KC","Longnose Dace",50,1.05,0.021189299,1.698970004,"6/16/2025","020502060504 Plunketts Creek"
"548","PK0-KC","Longnose Dace",67,2.55,0.40654018,1.826074803,"6/16/2025","020502060504 Plunketts Creek"
"549","PK0-KC","Longnose Dace",50,0.99,-0.004364805,1.698970004,"6/16/2025","020502060504 Plunketts Creek"
"550","PK0-KC","Longnose Dace",47,1.01,0.004321374,1.672097858,"6/16/2025","020502060504 Plunketts Creek"
"551","PK0-KC","Longnose Dace",59,1.87,0.271841607,1.770852012,"6/16/2025","020502060504 Plunketts Creek"
"552","PK0-KC","Longnose Dace",56,1.4,0.146128036,1.748188027,"6/21/2022","020502060504 Plunketts Creek"
"553","PK0-KC","Longnose Dace",54,1.3,0.113943352,1.73239376,"6/21/2022","020502060504 Plunketts Creek"
"554","PK0-KC","Longnose Dace",64,2.2,0.342422681,1.806179974,"6/21/2022","020502060504 Plunketts Creek"
"555","PK0-KC","Longnose Dace",59,1.6,0.204119983,1.770852012,"6/16/2025","020502060504 Plunketts Creek"
"556","PK0-KC","Longnose Dace",98,8.17,0.912222057,1.991226076,"6/16/2025","020502060504 Plunketts Creek"
"557","PK0-KC","Longnose Dace",89,7.66,0.88422877,1.949390007,"6/16/2025","020502060504 Plunketts Creek"
"558","PK0-KC","Longnose Dace",53,1.74,0.240549248,1.72427587,"6/16/2025","020502060504 Plunketts Creek"
"559","PK0-KC","Longnose Dace",61,1.88,0.274157849,1.785329835,"6/16/2025","020502060504 Plunketts Creek"
"560","PK0-KC","Longnose Dace",57,1.44,0.158362492,1.755874856,"6/16/2025","020502060504 Plunketts Creek"
"561","PK0-KC","Longnose Dace",62,2.29,0.359835482,1.792391689,"6/16/2025","020502060504 Plunketts Creek"
"562","PK0-KC","Longnose Dace",63,2.4,0.380211242,1.799340549,"6/21/2022","020502060504 Plunketts Creek"
"563","PK0-KC","Longnose Dace",61,2,0.301029996,1.785329835,"6/21/2022","020502060504 Plunketts Creek"
"564","PK0-KC","Longnose Dace",59,1.9,0.278753601,1.770852012,"6/21/2022","020502060504 Plunketts Creek"
"565","PK0-KC","Longnose Dace",55,1.4,0.146128036,1.740362689,"6/21/2022","020502060504 Plunketts Creek"
"566","PK0-KC","Longnose Dace",56,1.4,0.146128036,1.748188027,"6/21/2022","020502060504 Plunketts Creek"
"567","PK0-KC","Longnose Dace",88,7.08,0.850033258,1.944482672,"6/20/2024","020502060504 Plunketts Creek"
"568","PK0-KC","Longnose Dace",49,1.61,0.206825876,1.69019608,"6/20/2024","020502060504 Plunketts Creek"
"569","PK0-KC","Longnose Dace",55,1.6,0.204119983,1.740362689,"6/21/2022","020502060504 Plunketts Creek"
"570","PK0-KC","Longnose Dace",60,1.3,0.113943352,1.77815125,"6/21/2022","020502060504 Plunketts Creek"
"571","PK0-KC","Longnose Dace",51,1.6,0.204119983,1.707570176,"6/21/2022","020502060504 Plunketts Creek"
"572","PK0-KC","Longnose Dace",58,1.7,0.230448921,1.763427994,"6/21/2022","020502060504 Plunketts Creek"
"573","PK0-KC","Longnose Dace",86,5.42,0.733999287,1.934498451,"6/16/2025","020502060504 Plunketts Creek"
"574","PK0-KC","Longnose Dace",93,7.27,0.861534411,1.968482949,"6/16/2025","020502060504 Plunketts Creek"
"575","PK0-KC","Longnose Dace",63,2.22,0.346352974,1.799340549,"6/16/2025","020502060504 Plunketts Creek"
"576","PK0-KC","Longnose Dace",57,1.52,0.181843588,1.755874856,"6/16/2025","020502060504 Plunketts Creek"
"577","PK0-KC","Longnose Dace",56,1.45,0.161368002,1.748188027,"6/16/2025","020502060504 Plunketts Creek"
"578","PK0-KC","Longnose Dace",50,1,0,1.698970004,"6/21/2022","020502060504 Plunketts Creek"
"579","PK0-KC","Longnose Dace",71,4.3,0.633468456,1.851258349,"6/15/2023","020502060504 Plunketts Creek"
"580","PK0-KC","Longnose Dace",74,2.7,0.431363764,1.86923172,"6/15/2023","020502060504 Plunketts Creek"
"581","PK0-KC","Longnose Dace",81,5.75,0.759667845,1.908485019,"6/20/2024","020502060504 Plunketts Creek"
"582","PK0-KC","Longnose Dace",66,2.75,0.439332694,1.819543936,"6/20/2024","020502060504 Plunketts Creek"
"583","PK0-KC","Longnose Dace",87,6.21,0.7930916,1.939519253,"6/20/2024","020502060504 Plunketts Creek"
"584","PK0-KC","Longnose Dace",70,2.9,0.462397998,1.84509804,"6/21/2022","020502060504 Plunketts Creek"
"585","PK0-KC","Longnose Dace",54,1.7,0.230448921,1.73239376,"6/21/2022","020502060504 Plunketts Creek"
"586","PK0-KC","Longnose Dace",55,1.46,0.164352856,1.740362689,"6/16/2025","020502060504 Plunketts Creek"
"587","PK0-KC","Longnose Dace",51,1.15,0.06069784,1.707570176,"6/16/2025","020502060504 Plunketts Creek"
"588","PK0-KC","Longnose Dace",71,3.53,0.547774705,1.851258349,"6/16/2025","020502060504 Plunketts Creek"
"589","PK0-KC","Longnose Dace",48,1.05,0.021189299,1.681241237,"6/16/2025","020502060504 Plunketts Creek"
"590","PK0-KC","Longnose Dace",56,1.49,0.173186268,1.748188027,"6/16/2025","020502060504 Plunketts Creek"
"591","PK0-KC","Longnose Dace",77,4.11,0.613841822,1.886490725,"6/16/2025","020502060504 Plunketts Creek"
"592","PK0-KC","Longnose Dace",61,1.97,0.294466226,1.785329835,"6/16/2025","020502060504 Plunketts Creek"
"593","PK0-KC","Longnose Dace",82,5.25,0.720159303,1.913813852,"6/16/2025","020502060504 Plunketts Creek"
"594","PK0-KC","Longnose Dace",61,2.2,0.342422681,1.785329835,"6/21/2022","020502060504 Plunketts Creek"
"595","PK0-KC","Longnose Dace",60,1.8,0.255272505,1.77815125,"6/21/2022","020502060504 Plunketts Creek"
"596","PK0-KC","Longnose Dace",55,1.4,0.146128036,1.740362689,"6/21/2022","020502060504 Plunketts Creek"
"597","PK0-KC","Longnose Dace",56,1.8,0.255272505,1.748188027,"6/21/2022","020502060504 Plunketts Creek"
"598","PK0-KC","Longnose Dace",83,5.48,0.738780558,1.919078092,"6/20/2024","020502060504 Plunketts Creek"
"599","PK0-KC","Longnose Dace",75,3.64,0.561101384,1.875061263,"6/20/2024","020502060504 Plunketts Creek"
"600","PK0-KC","Longnose Dace",93,7.73,0.888179494,1.968482949,"6/20/2024","020502060504 Plunketts Creek"
"601","PK0-KC","Longnose Dace",62,2.2,0.342422681,1.792391689,"6/21/2022","020502060504 Plunketts Creek"
"602","PK0-KC","Longnose Dace",56,1.9,0.278753601,1.748188027,"6/21/2022","020502060504 Plunketts Creek"
"603","PK0-KC","Longnose Dace",57,1.6,0.204119983,1.755874856,"6/21/2022","020502060504 Plunketts Creek"
"604","PK0-KC","Longnose Dace",54,1.3,0.113943352,1.73239376,"6/21/2022","020502060504 Plunketts Creek"
"605","PK0-KC","Longnose Dace",68,2.51,0.399673721,1.832508913,"6/20/2024","020502060504 Plunketts Creek"
"606","PK0-KC","Longnose Dace",75,4.48,0.651278014,1.875061263,"6/20/2024","020502060504 Plunketts Creek"
"607","PK0-KC","Longnose Dace",78,4.14,0.617000341,1.892094603,"6/20/2024","020502060504 Plunketts Creek"
"608","PK0-KC","Longnose Dace",67,2.85,0.45484486,1.826074803,"6/20/2024","020502060504 Plunketts Creek"
"609","PK0-KC","Longnose Dace",95,8.06,0.906335042,1.977723605,"6/20/2024","020502060504 Plunketts Creek"
"610","PK0-KC","Longnose Dace",96,9.66,0.984977126,1.982271233,"6/20/2024","020502060504 Plunketts Creek"
"611","PK0-KC","Longnose Dace",87,6.31,0.800029359,1.939519253,"6/20/2024","020502060504 Plunketts Creek"
"612","PK0-KC","Longnose Dace",51,1.1,0.041392685,1.707570176,"6/21/2022","020502060504 Plunketts Creek"
"613","PK0-KC","Longnose Dace",62,1.9,0.278753601,1.792391689,"6/21/2022","020502060504 Plunketts Creek"
"614","PK0-KC","Longnose Dace",59,1.6,0.204119983,1.770852012,"6/21/2022","020502060504 Plunketts Creek"
"615","PK0-KC","Longnose Dace",54,1.2,0.079181246,1.73239376,"6/21/2022","020502060504 Plunketts Creek"
"616","PK0-KC","Longnose Dace",83,6.17,0.790285164,1.919078092,"6/20/2024","020502060504 Plunketts Creek"
"617","PK0-KC","Longnose Dace",56,1.62,0.209515015,1.748188027,"6/16/2025","020502060504 Plunketts Creek"
"618","PK0-KC","Longnose Dace",75,4.04,0.606381365,1.875061263,"6/16/2025","020502060504 Plunketts Creek"
"619","PK0-KC","Longnose Dace",74,3.89,0.589949601,1.86923172,"6/20/2024","020502060504 Plunketts Creek"
"620","PK0-KC","Longnose Dace",68,2.87,0.457881897,1.832508913,"6/20/2024","020502060504 Plunketts Creek"
"621","PK0-KC","Longnose Dace",77,2.85,0.45484486,1.886490725,"6/20/2024","020502060504 Plunketts Creek"
"622","PK0-KC","Longnose Dace",68,2.8,0.447158031,1.832508913,"6/21/2022","020502060504 Plunketts Creek"
"623","PK0-KC","Longnose Dace",54,1.2,0.079181246,1.73239376,"6/21/2022","020502060504 Plunketts Creek"
"624","PK0-KC","Longnose Dace",48,1.08,0.033423755,1.681241237,"6/16/2025","020502060504 Plunketts Creek"
"625","PK0-KC","Longnose Dace",94,8.22,0.914871818,1.973127854,"6/20/2024","020502060504 Plunketts Creek"
"626","PK0-KC","Longnose Dace",64,2.41,0.382017043,1.806179974,"6/20/2024","020502060504 Plunketts Creek"
"627","PK0-KC","Longnose Dace",45,0.8,-0.096910013,1.653212514,"6/15/2023","020502060504 Plunketts Creek"
"628","PK0-KC","Longnose Dace",83,5.53,0.742725131,1.919078092,"6/20/2024","020502060504 Plunketts Creek"
"629","PK0-KC","Longnose Dace",98,9.93,0.996949248,1.991226076,"6/20/2024","020502060504 Plunketts Creek"
"630","PK0-KC","Longnose Dace",84,6.82,0.833784375,1.924279286,"6/20/2024","020502060504 Plunketts Creek"
"631","PK0-KC","Longnose Dace",66,2.53,0.403120521,1.819543936,"6/20/2024","020502060504 Plunketts Creek"
"632","PK0-KC","Longnose Dace",80,5.15,0.711807229,1.903089987,"6/20/2024","020502060504 Plunketts Creek"
"633","PK0-KC","Longnose Dace",83,4.28,0.631443769,1.919078092,"6/20/2024","020502060504 Plunketts Creek"
"634","PK0-KC","Longnose Dace",89,7.07,0.849419414,1.949390007,"6/20/2024","020502060504 Plunketts Creek"
"635","PK0-KC","Longnose Dace",81,5.18,0.71432976,1.908485019,"6/20/2024","020502060504 Plunketts Creek"
"636","PK0-KC","Longnose Dace",82,4.59,0.661812686,1.913813852,"6/20/2024","020502060504 Plunketts Creek"
"637","PK0-RK","Longnose Dace",90,7.24,0.859738566,1.954242509,"6/18/2025","020502060504 Plunketts Creek"
"638","PK0-RK","Longnose Dace",106,10.3,1.012837225,2.025305865,"6/18/2025","020502060504 Plunketts Creek"
"639","PK0-RK","Longnose Dace",105,12.74,1.105169428,2.021189299,"6/18/2025","020502060504 Plunketts Creek"
"640","PK0-RK","Longnose Dace",54,1.33,0.123851641,1.73239376,"6/18/2025","020502060504 Plunketts Creek"
"641","PK0-RK","Longnose Dace",104,11.87,1.074450719,2.017033339,"6/18/2025","020502060504 Plunketts Creek"
"642","PK0-RK","Longnose Dace",78,4.29,0.632457292,1.892094603,"6/18/2025","020502060504 Plunketts Creek"
"643","PK0-RK","Longnose Dace",54,1.39,0.1430148,1.73239376,"6/18/2025","020502060504 Plunketts Creek"
"644","PK0-RK","Longnose Dace",63,2.1,0.322219295,1.799340549,"6/22/2022","020502060504 Plunketts Creek"
"645","PK0-RK","Longnose Dace",64,2.1,0.322219295,1.806179974,"6/22/2022","020502060504 Plunketts Creek"
"646","PK0-RK","Longnose Dace",86,6.23,0.794488047,1.934498451,"6/18/2025","020502060504 Plunketts Creek"
"647","PK0-RK","Longnose Dace",98,8.54,0.931457871,1.991226076,"6/18/2025","020502060504 Plunketts Creek"
"648","PK0-RK","Longnose Dace",83,5.13,0.710117365,1.919078092,"6/18/2025","020502060504 Plunketts Creek"
"649","PK0-RK","Longnose Dace",77,4.2,0.62324929,1.886490725,"6/18/2025","020502060504 Plunketts Creek"
"650","PK0-RK","Longnose Dace",105,9.7,0.986771734,2.021189299,"6/22/2022","020502060504 Plunketts Creek"
"651","PK0-RK","Longnose Dace",62,1.8,0.255272505,1.792391689,"6/22/2022","020502060504 Plunketts Creek"
"652","PK0-RK","Longnose Dace",68,2,0.301029996,1.832508913,"6/22/2022","020502060504 Plunketts Creek"
"653","PK0-RK","Longnose Dace",58,1.6,0.204119983,1.763427994,"6/22/2022","020502060504 Plunketts Creek"
"654","PK0-RK","Longnose Dace",61,2,0.301029996,1.785329835,"6/22/2022","020502060504 Plunketts Creek"
"655","PK0-RK","Longnose Dace",49,1,0,1.69019608,"6/22/2022","020502060504 Plunketts Creek"
"656","PK0-RK","Longnose Dace",97,7.85,0.894869657,1.986771734,"6/18/2025","020502060504 Plunketts Creek"
"657","PK0-RK","Longnose Dace",61,2.14,0.330413773,1.785329835,"6/18/2025","020502060504 Plunketts Creek"
"658","PK0-RK","Longnose Dace",94,8.76,0.942504106,1.973127854,"6/18/2025","020502060504 Plunketts Creek"
"659","PK0-RK","Longnose Dace",94,9.37,0.971739591,1.973127854,"6/18/2025","020502060504 Plunketts Creek"
"660","PK0-RK","Longnose Dace",105,10.71,1.029789471,2.021189299,"6/18/2025","020502060504 Plunketts Creek"
"661","PK0-RK","Longnose Dace",55,1.7,0.230448921,1.740362689,"6/22/2022","020502060504 Plunketts Creek"
"662","PK0-RK","Longnose Dace",57,1.5,0.176091259,1.755874856,"6/22/2022","020502060504 Plunketts Creek"
"663","PK0-RK","Longnose Dace",56,1.4,0.146128036,1.748188027,"6/22/2022","020502060504 Plunketts Creek"
"664","PK0-RK","Longnose Dace",56,1.4,0.146128036,1.748188027,"6/22/2022","020502060504 Plunketts Creek"
"665","PK0-RK","Longnose Dace",58,1.4,0.146128036,1.763427994,"6/22/2022","020502060504 Plunketts Creek"
"666","PK0-RK","Longnose Dace",56,1.6,0.204119983,1.748188027,"6/22/2022","020502060504 Plunketts Creek"
"667","PK0-RK","Longnose Dace",55,1.5,0.176091259,1.740362689,"6/22/2022","020502060504 Plunketts Creek"
"668","PK0-RK","Longnose Dace",84,4.5,0.653212514,1.924279286,"6/22/2022","020502060504 Plunketts Creek"
"669","PK0-RK","Longnose Dace",59,1.6,0.204119983,1.770852012,"6/22/2022","020502060504 Plunketts Creek"
"670","PK0-RK","Longnose Dace",58,1.7,0.230448921,1.763427994,"6/22/2022","020502060504 Plunketts Creek"
"671","PK0-RK","Longnose Dace",60,1.8,0.255272505,1.77815125,"6/22/2022","020502060504 Plunketts Creek"
"672","PK0-RK","Longnose Dace",80,3.7,0.568201724,1.903089987,"6/22/2022","020502060504 Plunketts Creek"
"673","PK0-RK","Longnose Dace",65,2.5,0.397940009,1.812913357,"6/22/2022","020502060504 Plunketts Creek"
"674","PK0-RK","Longnose Dace",61,2.2,0.342422681,1.785329835,"6/22/2022","020502060504 Plunketts Creek"
"675","PK0-RK","Longnose Dace",67,2.6,0.414973348,1.826074803,"6/22/2022","020502060504 Plunketts Creek"
"676","PK0-RK","Longnose Dace",60,1.7,0.230448921,1.77815125,"6/22/2022","020502060504 Plunketts Creek"
"677","PK0-RK","Longnose Dace",55,1.3,0.113943352,1.740362689,"6/22/2022","020502060504 Plunketts Creek"
"678","PK0-RK","Longnose Dace",61,1.9,0.278753601,1.785329835,"6/22/2022","020502060504 Plunketts Creek"
"679","PK0-RK","Longnose Dace",80,4.7,0.672097858,1.903089987,"6/22/2022","020502060504 Plunketts Creek"
"680","PK0-RK","Longnose Dace",55,1.5,0.176091259,1.740362689,"6/22/2022","020502060504 Plunketts Creek"
"681","PK0-RK","Longnose Dace",59,1.8,0.255272505,1.770852012,"6/22/2022","020502060504 Plunketts Creek"
"682","PK0-RK","Longnose Dace",58,1.8,0.255272505,1.763427994,"6/22/2022","020502060504 Plunketts Creek"
"683","PK0-RK","Longnose Dace",96,8.98,0.953276337,1.982271233,"6/18/2025","020502060504 Plunketts Creek"
"684","PK0-RK","Longnose Dace",98,8.15,0.911157609,1.991226076,"6/18/2025","020502060504 Plunketts Creek"
"685","PK0-RK","Longnose Dace",62,1.95,0.290034611,1.792391689,"6/18/2025","020502060504 Plunketts Creek"
"686","PK0-RK","Longnose Dace",105,10.61,1.025715384,2.021189299,"6/18/2025","020502060504 Plunketts Creek"
"687","PK0-RK","Longnose Dace",55,1.36,0.133538908,1.740362689,"6/18/2025","020502060504 Plunketts Creek"
"688","PK0-RK","Longnose Dace",79,4.14,0.617000341,1.897627091,"6/18/2025","020502060504 Plunketts Creek"
"689","PK0-RK","Longnose Dace",78,4.65,0.667452953,1.892094603,"6/18/2025","020502060504 Plunketts Creek"
"690","PK0-RK","Longnose Dace",78,4.55,0.658011397,1.892094603,"6/18/2025","020502060504 Plunketts Creek"
"691","PK0-RK","Longnose Dace",100,9.35,0.970811611,2,"6/18/2025","020502060504 Plunketts Creek"
"692","PK0-RK","Longnose Dace",94,8,0.903089987,1.973127854,"6/18/2025","020502060504 Plunketts Creek"
"693","PK0-RK","Longnose Dace",96,8.16,0.911690159,1.982271233,"6/18/2025","020502060504 Plunketts Creek"
"694","PK0-RK","Longnose Dace",91,7.23,0.859138297,1.959041392,"6/18/2025","020502060504 Plunketts Creek"
